idx,success,latency_ms,compute_ms,net_ms,overhead_bytes,hash_mode,details,m1_uav_compute_ms,m1_gs_compute_ms,m1_net_ms,m2_uav_verify_ms,m2_net_ms,puf_eval_ms,bch_ms,m3_uav_compute_ms,m3_gs_compute_ms,m3_net_ms,m4_uav_compute_ms,m4_net_ms,config,run_id,uav_id,row_uid,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,wall_latency_ms,fe_rep_ms,mac_ms,kdf_ms,dh_ms,aead_ms,gs_mac_ms,gs_kdf_ms,gs_dh_ms,gs_aead_ms,bytes_m1,bytes_m2,bytes_m3,bytes_m4,ephemeral_erased,replay_cache_hits
51,1,1.136891,0.450904,0.685987,507,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Baseline5UAV,0.290237,0.047538,0.266322,0.076391,0.216588,0.032991,0.193068,0.076391,0.110645,0.179931,0.007885,0.469399,Baseline5UAV,Baseline5UAV-18-20260922-20:31:48-1127386,1,Baseline5UAV-18-20260922-20:31:48-1127386|phase2|1,18,18,18,sha3,5,,,,1.13224,0.193068,0.007015,0.009959,0.099484,0.001402,0.007183,0.010249,0.105615,0.002123,104,85,43,275,1,0
52,1,1.154584,0.457768,0.696816,507,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Baseline5UAV,0.289546,0.046746,0.249882,0.080359,0.222819,0.032811,0.192767,0.080359,0.101728,0.183243,0.007504,0.473997,Baseline5UAV,Baseline5UAV-18-20260922-20:31:48-1127386,2,Baseline5UAV-18-20260922-20:31:48-1127386|phase2|2,18,18,18,sha3,5,,,,1.129942,0.192767,0.006993,0.009898,0.103953,0.001243,0.007104,0.009997,0.097791,0.001714,104,85,43,275,1,0
53,1,1.178274,0.465852,0.712422,507,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Baseline5UAV,0.287692,0.047017,0.267187,0.085298,0.215495,0.03235,0.192807,0.085298,0.102861,0.167113,0.007564,0.496927,Baseline5UAV,Baseline5UAV-18-20260922-20:31:48-1127386,3,Baseline5UAV-18-20260922-20:31:48-1127386|phase2|3,18,18,18,sha3,5,,,,1.146723,0.192807,0.006994,0.010249,0.107779,0.001342,0.007122,0.010118,0.09811,0.001954,104,85,43,275,1,0
54,1,1.1286,0.442177,0.686423,507,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Baseline5UAV,0.283465,0.046917,0.251236,0.075529,0.216717,0.032441,0.187988,0.075529,0.101788,0.196797,0.007654,0.469706,Baseline5UAV,Baseline5UAV-18-20260922-20:31:48-1127386,4,Baseline5UAV-18-20260922-20:31:48-1127386|phase2|4,18,18,18,sha3,5,,,,1.134456,0.187988,0.006984,0.009938,0.098323,0.001232,0.007144,0.010189,0.097842,0.001613,104,85,43,275,1,0
55,1,1.167618,0.469008,0.69861,507,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Baseline5UAV,0.303862,0.04855,0.252751,0.078215,0.224134,0.032981,0.202495,0.078215,0.106918,0.191854,0.008716,0.474476,Baseline5UAV,Baseline5UAV-19-20260922-20:31:48-1127386,0,Baseline5UAV-19-20260922-20:31:48-1127386|phase2|0,19,19,19,sha3,5,,,,1.143215,0.202495,0.007634,0.010619,0.105005,0.001854,0.007444,0.01049,0.099523,0.004428,104,85,43,275,1,0
56,1,1.189535,0.462616,0.726919,507,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Baseline5UAV,0.289185,0.047558,0.266951,0.082743,0.244348,0.03282,0.192978,0.082743,0.103171,0.175726,0.007945,0.482571,Baseline5UAV,Baseline5UAV-19-20260922-20:31:48-1127386,1,Baseline5UAV-19-20260922-20:31:48-1127386|phase2|1,19,19,19,sha3,5,,,,1.169595,0.192978,0.007063,0.010168,0.105706,0.001383,0.007164,0.010228,0.098462,0.002104,104,85,43,275,1,0
57,1,1.196784,0.452667,0.744117,507,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Baseline5UAV,0.293293,0.046837,0.26827,0.07594,0.234466,0.032811,0.196413,0.07594,0.102209,0.177258,0.007494,0.509651,Baseline5UAV,Baseline5UAV-19-20260922-20:31:48-1127386,2,Baseline5UAV-19-20260922-20:31:48-1127386|phase2|2,19,19,19,sha3,5,,,,1.189645,0.196413,0.006983,0.009858,0.099184,0.001252,0.007123,0.010078,0.098223,0.001713,104,85,43,275,1,0
58,1,1.168,0.450344,0.717656,507,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Baseline5UAV,0.289406,0.056945,0.250761,0.076652,0.232015,0.03264,0.193739,0.076652,0.10273,0.168585,0.007634,0.485641,Baseline5UAV,Baseline5UAV-19-20260922-20:31:48-1127386,3,Baseline5UAV-19-20260922-20:31:48-1127386|phase2|3,19,19,19,sha3,5,,,,1.137003,0.193739,0.007123,0.010178,0.099294,0.001312,0.007224,0.010048,0.107669,0.002013,104,85,43,275,1,0
59,1,1.152055,0.451005,0.70105,507,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Baseline5UAV,0.291861,0.047177,0.262117,0.07581,0.223134,0.032881,0.195341,0.07581,0.102049,0.171844,0.007524,0.477916,Baseline5UAV,Baseline5UAV-19-20260922-20:31:48-1127386,4,Baseline5UAV-19-20260922-20:31:48-1127386|phase2|4,19,19,19,sha3,5,,,,1.135011,0.195341,0.007083,0.009788,0.099114,0.001233,0.007123,0.009968,0.098392,0.001683,104,85,43,275,1,0
60,1,1.199411,0.470841,0.72857,507,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Baseline5UAV,0.297741,0.048169,0.263404,0.082112,0.220684,0.033222,0.195322,0.082112,0.109843,0.17003,0.008876,0.507886,Baseline5UAV,Baseline5UAV-2-20260922-20:31:47-1127386,0,Baseline5UAV-2-20260922-20:31:47-1127386|phase2|0,2,2,2,sha3,5,,,,1.162004,0.195322,0.007645,0.01037,0.109182,0.001973,0.007373,0.010319,0.097882,0.008155,104,85,43,275,1,0
61,1,1.183366,0.4649,0.718466,507,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Baseline5UAV,0.305315,0.047749,0.270006,0.07588,0.224363,0.03258,0.204619,0.07588,0.107509,0.193219,0.007825,0.494103,Baseline5UAV,Baseline5UAV-2-20260922-20:31:47-1127386,1,Baseline5UAV-2-20260922-20:31:47-1127386|phase2|1,2,2,2,sha3,5,,,,1.181692,0.204619,0.006983,0.010028,0.103771,0.001362,0.007443,0.010179,0.102599,0.002043,104,85,43,275,1,0
62,1,1.164381,0.450212,0.714169,507,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Baseline5UAV,0.29167,0.046697,0.267456,0.075539,0.231032,0.032651,0.191735,0.075539,0.101508,0.161063,0.007464,0.483137,Baseline5UAV,Baseline5UAV-2-20260922-20:31:47-1127386,2,Baseline5UAV-2-20260922-20:31:47-1127386|phase2|2,2,2,2,sha3,5,,,,1.142688,0.191735,0.006993,0.009828,0.103472,0.001232,0.007144,0.010079,0.097671,0.001643,104,85,43,275,1,0
63,1,1.183473,0.444695,0.738778,507,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Baseline5UAV,0.286721,0.046946,0.247375,0.07521,0.231418,0.039182,0.184983,0.07521,0.101808,0.170427,0.007554,0.50736,Baseline5UAV,Baseline5UAV-2-20260922-20:31:47-1127386,3,Baseline5UAV-2-20260922-20:31:47-1127386|phase2|3,2,2,2,sha3,5,,,,1.15658,0.184983,0.006963,0.009958,0.098523,0.001282,0.007053,0.010229,0.09702,0.001854,104,85,43,275,1,0
64,1,1.154825,0.448288,0.706537,507,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Baseline5UAV,0.290908,0.046236,0.259745,0.074828,0.235423,0.03227,0.196744,0.074828,0.115724,0.184277,0.007724,0.471114,Baseline5UAV,Baseline5UAV-2-20260922-20:31:47-1127386,4,Baseline5UAV-2-20260922-20:31:47-1127386|phase2|4,2,2,2,sha3,5,,,,1.150559,0.196744,0.006892,0.009738,0.097791,0.001342,0.006973,0.009968,0.096949,0.001984,104,85,43,275,1,0
65,1,1.171641,0.4591,0.712541,507,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Baseline5UAV,0.29173,0.049001,0.283466,0.079237,0.22581,0.032961,0.187136,0.079237,0.110906,0.191711,0.008896,0.486731,Baseline5UAV,Baseline5UAV-20-20260922-20:31:48-1127386,0,Baseline5UAV-20-20260922-20:31:48-1127386|phase2|0,20,20,20,sha3,5,,,,1.187718,0.187136,0.007894,0.01054,0.108872,0.001983,0.007454,0.010419,0.099394,0.007935,104,85,43,275,1,0
66,1,1.160167,0.458569,0.701598,507,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Baseline5UAV,0.297711,0.047799,0.275206,0.076552,0.226717,0.03272,0.200692,0.076552,0.102901,0.176302,0.007754,0.474881,Baseline5UAV,Baseline5UAV-20-20260922-20:31:48-1127386,1,Baseline5UAV-20-20260922-20:31:48-1127386|phase2|1,20,20,20,sha3,5,,,,1.153106,0.200692,0.007194,0.010119,0.100125,0.001332,0.007184,0.010149,0.098232,0.002043,104,85,43,275,1,0
67,1,1.15904,0.458788,0.700252,507,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Baseline5UAV,0.289436,0.046767,0.256952,0.080909,0.217884,0.032591,0.188689,0.080909,0.102139,0.16823,0.007534,0.482368,Baseline5UAV,Baseline5UAV-20-20260922-20:31:48-1127386,2,Baseline5UAV-20-20260922-20:31:48-1127386|phase2|2,20,20,20,sha3,5,,,,1.125435,0.188689,0.007034,0.010058,0.108792,0.001283,0.007164,0.010069,0.098241,0.001673,104,85,43,275,1,0
68,1,1.173059,0.459831,0.713228,507,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Baseline5UAV,0.299975,0.047317,0.245963,0.076141,0.233946,0.032631,0.198868,0.076141,0.10236,0.180469,0.007574,0.479282,Baseline5UAV,Baseline5UAV-20-20260922-20:31:48-1127386,3,Baseline5UAV-20-20260922-20:31:48-1127386|phase2|3,20,20,20,sha3,5,,,,1.13966,0.198868,0.007083,0.009969,0.104704,0.001303,0.007094,0.010018,0.098202,0.001943,104,85,43,275,1,0
69,1,1.153094,0.446666,0.706428,507,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Baseline5UAV,0.28652,0.046987,0.267066,0.076341,0.228685,0.03273,0.185924,0.076341,0.10252,0.180427,0.007464,0.477742,Baseline5UAV,Baseline5UAV-20-20260922-20:31:48-1127386,4,Baseline5UAV-20-20260922-20:31:48-1127386|phase2|4,20,20,20,sha3,5,,,,1.15392,0.185924,0.007023,0.010058,0.104083,0.001212,0.007153,0.010159,0.098271,0.001704,104,85,43,275,1,0
70,1,1.179081,0.471603,0.707478,507,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Baseline5UAV,0.305666,0.04857,0.268361,0.078555,0.21892,0.033181,0.201293,0.078555,0.108881,0.166767,0.008827,0.488558,Baseline5UAV,Baseline5UAV-21-20260922-20:31:48-1127386,0,Baseline5UAV-21-20260922-20:31:48-1127386|phase2|0,21,21,21,sha3,5,,,,1.142605,0.201293,0.007693,0.01057,0.108,0.001954,0.007434,0.01034,0.099224,0.006342,104,85,43,275,1,0
71,1,1.169639,0.457138,0.712501,507,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Baseline5UAV,0.296519,0.047397,0.25504,0.076432,0.237595,0.039483,0.192536,0.076432,0.103111,0.163896,0.007755,0.474906,Baseline5UAV,Baseline5UAV-21-20260922-20:31:48-1127386,1,Baseline5UAV-21-20260922-20:31:48-1127386|phase2|1,21,21,21,sha3,5,,,,1.131438,0.192536,0.007072,0.010059,0.099975,0.001383,0.007182,0.010068,0.098312,0.001953,104,85,43,275,1,0
72,1,1.16149,0.450523,0.710967,507,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Baseline5UAV,0.290297,0.046827,0.248568,0.076211,0.239546,0.032721,0.189791,0.076211,0.110094,0.161297,0.007804,0.471422,Baseline5UAV,Baseline5UAV-21-20260922-20:31:48-1127386,2,Baseline5UAV-21-20260922-20:31:48-1127386|phase2|2,21,21,21,sha3,5,,,,1.120833,0.189791,0.007013,0.010118,0.103953,0.001333,0.007064,0.010059,0.098473,0.001903,104,85,43,275,1,0
73,1,1.173836,0.444505,0.729331,507,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Baseline5UAV,0.284567,0.047007,0.247626,0.076282,0.233004,0.032761,0.187317,0.076282,0.102179,0.196741,0.007374,0.496327,Baseline5UAV,Baseline5UAV-21-20260922-20:31:48-1127386,3,Baseline5UAV-21-20260922-20:31:48-1127386|phase2|3,21,21,21,sha3,5,,,,1.173698,0.187317,0.007132,0.009838,0.100026,0.001233,0.007113,0.010088,0.098123,0.001603,104,85,43,275,1,0
74,1,1.14497,0.446657,0.698313,507,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Baseline5UAV,0.28639,0.047057,0.245197,0.076191,0.230579,0.03265,0.190653,0.076191,0.114782,0.199489,0.007885,0.467734,Baseline5UAV,Baseline5UAV-21-20260922-20:31:48-1127386,4,Baseline5UAV-21-20260922-20:31:48-1127386|phase2|4,21,21,21,sha3,5,,,,1.142999,0.190653,0.007073,0.010109,0.098943,0.001322,0.013255,0.01057,0.103522,0.001914,104,85,43,275,1,0
75,1,1.191515,0.475149,0.716366,507,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Baseline5UAV,0.306197,0.05411,0.272052,0.079837,0.215728,0.033131,0.194741,0.079837,0.111176,0.158203,0.009278,0.500639,Baseline5UAV,Baseline5UAV-22-20260922-20:31:48-1127386,0,Baseline5UAV-22-20260922-20:31:48-1127386|phase2|0,22,22,22,sha3,5,,,,1.146622,0.194741,0.007865,0.010429,0.115735,0.001964,0.007504,0.010679,0.103962,0.008495,104,85,43,275,1,0
76,1,1.18443,0.471493,0.712937,507,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Baseline5UAV,0.302069,0.047408,0.255265,0.08087,0.234862,0.033182,0.20532,0.08087,0.10264,0.172659,0.007684,0.478076,Baseline5UAV,Baseline5UAV-22-20260922-20:31:48-1127386,1,Baseline5UAV-22-20260922-20:31:48-1127386|phase2|1,22,22,22,sha3,5,,,,1.140861,0.20532,0.007123,0.009979,0.104262,0.001282,0.007113,0.010058,0.098163,0.001854,104,85,43,275,1,0
77,1,1.159089,0.455304,0.703785,507,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Baseline5UAV,0.295848,0.046967,0.278326,0.075961,0.234721,0.032641,0.199349,0.075961,0.10228,0.194626,0.007534,0.469064,Baseline5UAV,Baseline5UAV-22-20260922-20:31:48-1127386,2,Baseline5UAV-22-20260922-20:31:48-1127386|phase2|2,22,22,22,sha3,5,,,,1.176737,0.199349,0.007082,0.009909,0.099514,0.001332,0.007153,0.010108,0.098262,0.001903,104,85,43,275,1,0
78,1,1.146497,0.454191,0.692306,507,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Baseline5UAV,0.285769,0.047187,0.240412,0.080519,0.217459,0.03265,0.189982,0.080519,0.101989,0.172031,0.007384,0.474847,Baseline5UAV,Baseline5UAV-22-20260922-20:31:48-1127386,3,Baseline5UAV-22-20260922-20:31:48-1127386|phase2|3,22,22,22,sha3,5,,,,1.10475,0.189982,0.006994,0.009889,0.103642,0.001223,0.007102,0.010128,0.097902,0.001653,104,85,43,275,1,0
79,1,1.217881,0.456356,0.761525,507,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Baseline5UAV,0.29673,0.046907,0.249792,0.075981,0.253849,0.03276,0.200552,0.075981,0.10251,0.178721,0.007664,0.507675,Baseline5UAV,Baseline5UAV-22-20260922-20:31:48-1127386,4,Baseline5UAV-22-20260922-20:31:48-1127386|phase2|4,22,22,22,sha3,5,,,,1.190037,0.200552,0.006992,0.009978,0.099605,0.001303,0.007123,0.010189,0.098423,0.001803,104,85,43,275,1,0
80,1,1.198605,0.476071,0.722534,507,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Baseline5UAV,0.310765,0.048791,0.242383,0.078305,0.234018,0.036598,0.206583,0.078305,0.105726,0.178685,0.008696,0.488516,Baseline5UAV,Baseline5UAV-23-20260922-20:31:48-1127386,0,Baseline5UAV-23-20260922-20:31:48-1127386|phase2|0,23,23,23,sha3,5,,,,1.143603,0.206583,0.007664,0.010861,0.104093,0.001873,0.007533,0.01052,0.099154,0.003607,104,85,43,275,1,0
81,1,1.16265,0.456957,0.705693,507,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Baseline5UAV,0.291881,0.047608,0.267206,0.076161,0.236823,0.032951,0.195632,0.076161,0.10773,0.167742,0.012754,0.46887,Baseline5UAV,Baseline5UAV-23-20260922-20:31:48-1127386,1,Baseline5UAV-23-20260922-20:31:48-1127386|phase2|1,23,23,23,sha3,5,,,,1.140641,0.195632,0.007143,0.010009,0.099063,0.002274,0.007204,0.010198,0.098352,0.002665,104,85,43,275,1,0
82,1,1.222336,0.532535,0.689801,507,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Baseline5UAV,0.369464,0.04869,0.240521,0.077523,0.214457,0.060172,0.23225,0.077523,0.104203,0.182598,0.008025,0.475344,Baseline5UAV,Baseline5UAV-23-20260922-20:31:48-1127386,2,Baseline5UAV-23-20260922-20:31:48-1127386|phase2|2,23,23,23,sha3,5,,,,1.11292,0.23225,0.007423,0.01098,0.102319,0.001483,0.007303,0.010559,0.098824,0.002605,104,85,43,275,1,0
83,1,1.154012,0.449613,0.704399,507,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Baseline5UAV,0.289426,0.047307,0.240779,0.076111,0.22304,0.032951,0.191084,0.076111,0.110935,0.180322,0.007965,0.481359,Baseline5UAV,Baseline5UAV-23-20260922-20:31:48-1127386,3,Baseline5UAV-23-20260922-20:31:48-1127386|phase2|3,23,23,23,sha3,5,,,,1.125499,0.191084,0.007053,0.009929,0.099244,0.001372,0.007093,0.010439,0.106007,0.002034,104,85,43,275,1,0
84,1,1.153702,0.457816,0.695886,507,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Baseline5UAV,0.29743,0.047818,0.266499,0.076391,0.220448,0.032661,0.19477,0.076391,0.10262,0.163378,0.007604,0.475438,Baseline5UAV,Baseline5UAV-23-20260922-20:31:48-1127386,4,Baseline5UAV-23-20260922-20:31:48-1127386|phase2|4,23,23,23,sha3,5,,,,1.125762,0.19477,0.007174,0.009999,0.104493,0.001282,0.007173,0.01051,0.098743,0.001823,104,85,43,275,1,0
85,1,1.163243,0.455794,0.707449,507,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Baseline5UAV,0.289546,0.049262,0.257651,0.078666,0.238577,0.033162,0.186866,0.078666,0.110525,0.159799,0.008916,0.468872,Baseline5UAV,Baseline5UAV-24-20260922-20:31:48-1127386,0,Baseline5UAV-24-20260922-20:31:48-1127386|phase2|0,24,24,24,sha3,5,,,,1.124898,0.186866,0.007653,0.01061,0.106727,0.002013,0.007423,0.01041,0.099193,0.007704,104,85,43,275,1,0
86,1,1.190722,0.455031,0.735691,507,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Baseline5UAV,0.294715,0.047749,0.273293,0.076221,0.229632,0.032851,0.197826,0.076221,0.10297,0.178642,0.007874,0.506059,Baseline5UAV,Baseline5UAV-24-20260922-20:31:48-1127386,1,Baseline5UAV-24-20260922-20:31:48-1127386|phase2|1,24,24,24,sha3,5,,,,1.187627,0.197826,0.007173,0.010068,0.100216,0.001433,0.007213,0.010098,0.098392,0.002064,104,85,43,275,1,0
87,1,1.170669,0.468089,0.70258,507,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Baseline5UAV,0.298994,0.046987,0.267996,0.08075,0.22367,0.032911,0.197836,0.08075,0.102229,0.175181,0.007595,0.478911,Baseline5UAV,Baseline5UAV-24-20260922-20:31:48-1127386,2,Baseline5UAV-24-20260922-20:31:48-1127386|phase2|2,24,24,24,sha3,5,,,,1.145757,0.197836,0.007082,0.0099,0.108691,0.001232,0.007093,0.009998,0.098463,0.001773,104,85,43,275,1,0
88,1,1.160774,0.461515,0.699259,507,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Baseline5UAV,0.301508,0.052217,0.242403,0.076191,0.217134,0.03269,0.20477,0.076191,0.10261,0.186573,0.007625,0.482125,Baseline5UAV,Baseline5UAV-24-20260922-20:31:48-1127386,3,Baseline5UAV-24-20260922-20:31:48-1127386|phase2|3,24,24,24,sha3,5,,,,1.128235,0.20477,0.007033,0.009979,0.100196,0.001312,0.007073,0.010129,0.103162,0.001964,104,85,43,275,1,0
89,1,1.162513,0.449302,0.713211,507,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Baseline5UAV,0.289887,0.047058,0.251219,0.07556,0.22615,0.03266,0.19458,0.07556,0.113811,0.162371,0.008295,0.487061,Baseline5UAV,Baseline5UAV-24-20260922-20:31:48-1127386,4,Baseline5UAV-24-20260922-20:31:48-1127386|phase2|4,24,24,24,sha3,5,,,,1.1268,0.19458,0.006964,0.009848,0.098793,0.001373,0.007282,0.01021,0.098542,0.002194,104,85,43,275,1,0
90,1,1.189641,0.455333,0.734308,507,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Baseline5UAV,0.290197,0.04891,0.240734,0.078185,0.246942,0.032931,0.189892,0.078185,0.105446,0.162597,0.008766,0.487366,Baseline5UAV,Baseline5UAV-25-20260922-20:31:48-1127386,0,Baseline5UAV-25-20260922-20:31:48-1127386|phase2|0,25,25,25,sha3,5,,,,1.13764,0.189892,0.007724,0.01047,0.103591,0.001894,0.007534,0.010509,0.099213,0.003216,104,85,43,275,1,0
91,1,1.167291,0.456043,0.711248,507,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Baseline5UAV,0.295317,0.047639,0.255172,0.076471,0.218511,0.032881,0.198046,0.076471,0.10292,0.170418,0.007784,0.492738,Baseline5UAV,Baseline5UAV-25-20260922-20:31:48-1127386,1,Baseline5UAV-25-20260922-20:31:48-1127386|phase2|1,25,25,25,sha3,5,,,,1.136839,0.198046,0.007173,0.010098,0.100066,0.001373,0.007163,0.010228,0.098161,0.002064,104,85,43,275,1,0
92,1,1.144976,0.449272,0.695704,507,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Baseline5UAV,0.280149,0.047017,0.251892,0.080739,0.219806,0.032721,0.184782,0.080739,0.102209,0.173166,0.007645,0.475899,Baseline5UAV,Baseline5UAV-25-20260922-20:31:48-1127386,2,Baseline5UAV-25-20260922-20:31:48-1127386|phase2|2,25,25,25,sha3,5,,,,1.120762,0.184782,0.007054,0.009888,0.103933,0.001272,0.007142,0.010159,0.098312,0.001783,104,85,43,275,1,0
93,1,1.179278,0.457448,0.72183,507,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Baseline5UAV,0.296409,0.052517,0.286799,0.076722,0.247946,0.03259,0.19977,0.076722,0.103131,0.174966,0.007595,0.473885,Baseline5UAV,Baseline5UAV-25-20260922-20:31:48-1127386,3,Baseline5UAV-25-20260922-20:31:48-1127386|phase2|3,25,25,25,sha3,5,,,,1.183596,0.19977,0.007255,0.010069,0.100285,0.001292,0.007043,0.01027,0.103601,0.001944,104,85,43,275,1,0
94,1,1.159942,0.450324,0.709618,507,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Baseline5UAV,0.290848,0.046667,0.258933,0.075941,0.229149,0.032771,0.195111,0.075941,0.101878,0.175415,0.007594,0.480468,Baseline5UAV,Baseline5UAV-25-20260922-20:31:48-1127386,4,Baseline5UAV-25-20260922-20:31:48-1127386|phase2|4,25,25,25,sha3,5,,,,1.143965,0.195111,0.007023,0.009899,0.098913,0.001272,0.007053,0.010049,0.097982,0.001703,104,85,43,275,1,0
95,1,1.164379,0.462688,0.701691,507,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Baseline5UAV,0.295608,0.049181,0.260102,0.078696,0.221736,0.033271,0.192987,0.078696,0.119621,0.160725,0.009688,0.479955,Baseline5UAV,Baseline5UAV-26-20260922-20:31:48-1127386,0,Baseline5UAV-26-20260922-20:31:48-1127386|phase2|0,26,26,26,sha3,5,,,,1.122518,0.192987,0.007724,0.0107,0.105244,0.002044,0.007464,0.010509,0.099084,0.01625,104,85,43,275,1,0
96,1,1.13849,0.455653,0.682837,507,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Baseline5UAV,0.294755,0.047719,0.241321,0.076622,0.214613,0.033011,0.197436,0.076622,0.10286,0.167288,0.007654,0.468224,Baseline5UAV,Baseline5UAV-26-20260922-20:31:48-1127386,1,Baseline5UAV-26-20260922-20:31:48-1127386|phase2|1,26,26,26,sha3,5,,,,1.091446,0.197436,0.007173,0.010069,0.100315,0.001313,0.007183,0.010298,0.098151,0.001874,104,85,43,275,1,0
97,1,1.148171,0.454051,0.69412,507,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Baseline5UAV,0.294204,0.046826,0.252638,0.075971,0.224514,0.032661,0.192436,0.075971,0.113129,0.163525,0.007905,0.469605,Baseline5UAV,Baseline5UAV-26-20260922-20:31:48-1127386,2,Baseline5UAV-26-20260922-20:31:48-1127386|phase2|2,26,26,26,sha3,5,,,,1.110283,0.192436,0.007012,0.009869,0.104704,0.001322,0.01629,0.0104,0.099293,0.001974,104,85,43,275,1,0
98,1,1.154925,0.451084,0.703841,507,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Baseline5UAV,0.292111,0.046967,0.254989,0.07578,0.216081,0.03281,0.195592,0.07578,0.10218,0.170392,0.007413,0.48776,Baseline5UAV,Baseline5UAV-26-20260922-20:31:48-1127386,3,Baseline5UAV-26-20260922-20:31:48-1127386|phase2|3,26,26,26,sha3,5,,,,1.129222,0.195592,0.007043,0.009958,0.098933,0.001202,0.007114,0.009949,0.098091,0.001653,104,85,43,275,1,0
99,1,1.218124,0.454362,0.763762,507,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Baseline5UAV,0.29166,0.056634,0.261182,0.077524,0.253807,0.03259,0.195712,0.077524,0.102891,0.191248,0.007654,0.509954,Baseline5UAV,Baseline5UAV-26-20260922-20:31:48-1127386,4,Baseline5UAV-26-20260922-20:31:48-1127386|phase2|4,26,26,26,sha3,5,,,,1.216192,0.195712,0.007142,0.010139,0.100156,0.001302,0.009326,0.010319,0.098323,0.002014,104,85,43,275,1,0
100,1,1.171332,0.455905,0.715427,507,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Baseline5UAV,0.292191,0.048731,0.25924,0.077584,0.229087,0.032911,0.193398,0.077584,0.104774,0.162518,0.008546,0.486341,Baseline5UAV,Baseline5UAV-27-20260922-20:31:48-1127386,0,Baseline5UAV-27-20260922-20:31:48-1127386|phase2|0,27,27,27,sha3,5,,,,1.137185,0.193398,0.007575,0.010549,0.103162,0.001843,0.007523,0.01059,0.098774,0.003145,104,85,43,275,1,0
101,1,1.158305,0.469249,0.689056,507,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Baseline5UAV,0.299835,0.052718,0.253931,0.08084,0.215084,0.032871,0.201984,0.08084,0.102801,0.201939,0.007734,0.473972,Baseline5UAV,Baseline5UAV-27-20260922-20:31:48-1127386,1,Baseline5UAV-27-20260922-20:31:48-1127386|phase2|1,27,27,27,sha3,5,,,,1.144926,0.201984,0.007194,0.009978,0.104513,0.001363,0.007194,0.010258,0.10271,0.002034,104,85,43,275,1,0
