idx,run_id,config,runnumber,repetition,seedset,uav_id,phase,peer_uav_id,success,wall_latency_ms,compute_ms,net_ms,net_ms_derived,bytes_sent,bytes_received,gs_m1_attempts,gs_m4_successes
835,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,3,phase3,5,1,,0.128237,,0,,,,
836,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,3,phase3,6,1,,0.126874,,0,,,,
837,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,3,phase3,7,1,,0.13541,,0,,,,
838,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,3,phase3,8,1,,0.126995,,0,,,,
839,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,3,phase3,9,1,,0.128607,,0,,,,
840,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,4,phase2,,1,16.04424,0.385975,15.658265,1,1054,1496,10,10
841,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,4,phase3,0,1,,0.137664,,0,,,,
842,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,4,phase3,1,1,,0.173803,,0,,,,
843,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,4,phase3,2,1,,0.16769,,0,,,,
844,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,4,phase3,3,1,,0.139768,,0,,,,
845,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,4,phase3,5,1,,0.162761,,0,,,,
846,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,4,phase3,6,1,,0.130812,,0,,,,
847,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,4,phase3,7,1,,0.127556,,0,,,,
848,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,4,phase3,8,1,,0.12938,,0,,,,
849,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,4,phase3,9,1,,0.150589,,0,,,,
850,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,5,phase2,,1,15.579103,0.388519,15.190584,1,1013,1537,10,10
851,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,5,phase3,0,1,,0.150108,,0,,,,
852,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,5,phase3,1,1,,0.139387,,0,,,,
853,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,5,phase3,2,1,,0.138497,,0,,,,
854,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,5,phase3,3,1,,0.138386,,0,,,,
855,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,5,phase3,4,1,,0.137405,,0,,,,
856,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,5,phase3,6,1,,0.141403,,0,,,,
857,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,5,phase3,7,1,,0.140169,,0,,,,
858,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,5,phase3,8,1,,0.138507,,0,,,,
859,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,5,phase3,9,1,,0.128999,,0,,,,
860,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,6,phase2,,1,5.776241,0.401673,5.374568,1,972,1578,10,10
861,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,6,phase3,0,1,,0.139027,,0,,,,
862,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,6,phase3,1,1,,0.140601,,0,,,,
863,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,6,phase3,2,1,,0.145339,,0,,,,
864,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,6,phase3,3,1,,0.139047,,0,,,,
865,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,6,phase3,4,1,,0.138757,,0,,,,
866,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,6,phase3,5,1,,0.14561,,0,,,,
867,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,6,phase3,7,1,,0.138847,,0,,,,
868,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,6,phase3,8,1,,0.130091,,0,,,,
869,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,6,phase3,9,1,,0.127807,,0,,,,
870,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,7,phase2,,1,13.862801,0.385523,13.477278,1,931,1619,10,10
871,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,7,phase3,0,1,,0.137805,,0,,,,
872,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,7,phase3,1,1,,0.145288,,0,,,,
873,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,7,phase3,2,1,,0.154746,,0,,,,
874,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,7,phase3,3,1,,0.139328,,0,,,,
875,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,7,phase3,4,1,,0.137895,,0,,,,
876,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,7,phase3,5,1,,0.137806,,0,,,,
877,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,7,phase3,6,1,,0.143586,,0,,,,
878,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,7,phase3,8,1,,0.128648,,0,,,,
879,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,7,phase3,9,1,,0.137274,,0,,,,
880,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,8,phase2,,1,10.059908,0.391285,9.668623,1,890,1660,10,10
881,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,8,phase3,0,1,,0.140961,,0,,,,
882,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,8,phase3,1,1,,0.138806,,0,,,,
883,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,8,phase3,2,1,,0.138988,,0,,,,
884,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,8,phase3,3,1,,0.150909,,0,,,,
885,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,8,phase3,4,1,,0.139538,,0,,,,
886,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,8,phase3,5,1,,0.143956,,0,,,,
887,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,8,phase3,6,1,,0.14045,,0,,,,
888,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,8,phase3,7,1,,0.171448,,0,,,,
889,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,8,phase3,9,1,,0.135039,,0,,,,
890,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,9,phase2,,1,11.831613,0.397166,11.434447,1,849,1701,10,10
891,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,9,phase3,0,1,,0.139519,,0,,,,
892,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,9,phase3,1,1,,0.144247,,0,,,,
893,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,9,phase3,2,1,,0.138946,,0,,,,
894,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,9,phase3,3,1,,0.148285,,0,,,,
895,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,9,phase3,4,1,,0.143766,,0,,,,
896,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,9,phase3,5,1,,0.139067,,0,,,,
897,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,9,phase3,6,1,,0.146862,,0,,,,
898,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,9,phase3,7,1,,0.139559,,0,,,,
899,Inet80211SHA3-16-20260922-20:33:36-1128346,Inet80211SHA3,16,16,16,9,phase3,8,1,,0.14026,,0,,,,
900,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,0,phase2,,1,3.912367,0.423854,3.488513,1,1218,1332,10,10
901,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,0,phase3,1,1,,0.144998,,0,,,,
902,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,0,phase3,2,1,,0.134288,,0,,,,
903,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,0,phase3,3,1,,0.126645,,0,,,,
904,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,0,phase3,4,1,,0.127537,,0,,,,
905,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,0,phase3,5,1,,0.127627,,0,,,,
906,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,0,phase3,6,1,,0.127336,,0,,,,
907,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,0,phase3,7,1,,0.125903,,0,,,,
908,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,0,phase3,8,1,,0.127165,,0,,,,
909,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,0,phase3,9,1,,0.132255,,0,,,,
910,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,1,phase2,,1,12.337236,0.406963,11.930273,1,1177,1373,10,10
911,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,1,phase3,0,1,,0.138597,,0,,,,
912,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,1,phase3,2,1,,0.139759,,0,,,,
913,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,1,phase3,3,1,,0.128557,,0,,,,
914,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,1,phase3,4,1,,0.126994,,0,,,,
915,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,1,phase3,5,1,,0.127627,,0,,,,
916,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,1,phase3,6,1,,0.127265,,0,,,,
917,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,1,phase3,7,1,,0.127707,,0,,,,
918,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,1,phase3,8,1,,0.128038,,0,,,,
919,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,1,phase3,9,1,,0.127966,,0,,,,
920,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,2,phase2,,1,14.494232,0.399178,14.095054,1,1136,1414,10,10
921,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,2,phase3,0,1,,0.137004,,0,,,,
922,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,2,phase3,1,1,,0.148675,,0,,,,
923,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,2,phase3,3,1,,0.144147,,0,,,,
924,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,2,phase3,4,1,,0.139468,,0,,,,
925,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,2,phase3,5,1,,0.132355,,0,,,,
926,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,2,phase3,6,1,,0.130622,,0,,,,
927,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,2,phase3,7,1,,0.132185,,0,,,,
928,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,2,phase3,8,1,,0.127576,,0,,,,
929,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,2,phase3,9,1,,0.127115,,0,,,,
930,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,3,phase2,,1,11.064723,0.386955,10.677768,1,1095,1455,10,10
931,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,3,phase3,0,1,,0.138016,,0,,,,
932,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,3,phase3,1,1,,0.136934,,0,,,,
933,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,3,phase3,2,1,,0.139849,,0,,,,
934,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,3,phase3,4,1,,0.126394,,0,,,,
935,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,3,phase3,5,1,,0.131354,,0,,,,
936,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,3,phase3,6,1,,0.126615,,0,,,,
937,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,3,phase3,7,1,,0.126774,,0,,,,
938,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,3,phase3,8,1,,0.127156,,0,,,,
939,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,3,phase3,9,1,,0.134679,,0,,,,
940,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,4,phase2,,1,9.167367,0.404209,8.763158,1,1054,1496,10,10
941,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,4,phase3,0,1,,0.141693,,0,,,,
942,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,4,phase3,1,1,,0.136062,,0,,,,
943,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,4,phase3,2,1,,0.141091,,0,,,,
944,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,4,phase3,3,1,,0.135461,,0,,,,
945,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,4,phase3,5,1,,0.130241,,0,,,,
946,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,4,phase3,6,1,,0.127607,,0,,,,
947,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,4,phase3,7,1,,0.126094,,0,,,,
948,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,4,phase3,8,1,,0.125973,,0,,,,
949,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,4,phase3,9,1,,0.126875,,0,,,,
950,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,5,phase2,,1,10.719151,0.395642,10.323509,1,1013,1537,10,10
951,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,5,phase3,0,1,,0.137564,,0,,,,
952,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,5,phase3,1,1,,0.1346,,0,,,,
953,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,5,phase3,2,1,,0.145109,,0,,,,
954,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,5,phase3,3,1,,0.137314,,0,,,,
955,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,5,phase3,4,1,,0.138656,,0,,,,
956,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,5,phase3,6,1,,0.131103,,0,,,,
957,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,5,phase3,7,1,,0.128828,,0,,,,
958,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,5,phase3,8,1,,0.128619,,0,,,,
959,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,5,phase3,9,1,,0.126234,,0,,,,
960,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,6,phase2,,1,13.748658,0.397196,13.351462,1,972,1578,10,10
961,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,6,phase3,0,1,,0.137865,,0,,,,
962,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,6,phase3,1,1,,0.144137,,0,,,,
963,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,6,phase3,2,1,,0.139077,,0,,,,
964,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,6,phase3,3,1,,0.14045,,0,,,,
965,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,6,phase3,4,1,,0.139999,,0,,,,
966,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,6,phase3,5,1,,0.144247,,0,,,,
967,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,6,phase3,7,1,,0.132235,,0,,,,
968,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,6,phase3,8,1,,0.127626,,0,,,,
969,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,6,phase3,9,1,,0.12478,,0,,,,
970,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,7,phase2,,1,12.943003,0.391915,12.551088,1,931,1619,10,10
971,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,7,phase3,0,1,,0.138296,,0,,,,
972,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,7,phase3,1,1,,0.136924,,0,,,,
973,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,7,phase3,2,1,,0.138156,,0,,,,
974,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,7,phase3,3,1,,0.136934,,0,,,,
975,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,7,phase3,4,1,,0.137535,,0,,,,
976,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,7,phase3,5,1,,0.134549,,0,,,,
977,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,7,phase3,6,1,,0.136272,,0,,,,
978,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,7,phase3,8,1,,0.127826,,0,,,,
979,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,7,phase3,9,1,,0.125211,,0,,,,
980,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,8,phase2,,1,14.959273,0.397115,14.562158,1,890,1660,10,10
981,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,8,phase3,0,1,,0.142003,,0,,,,
982,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,8,phase3,1,1,,0.148183,,0,,,,
983,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,8,phase3,2,1,,0.138096,,0,,,,
984,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,8,phase3,3,1,,0.136964,,0,,,,
985,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,8,phase3,4,1,,0.14554,,0,,,,
986,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,8,phase3,5,1,,0.142373,,0,,,,
987,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,8,phase3,6,1,,0.144268,,0,,,,
988,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,8,phase3,7,1,,0.13476,,0,,,,
989,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,8,phase3,9,1,,0.126845,,0,,,,
990,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,9,phase2,,1,11.431027,0.38867,11.042357,1,849,1701,10,10
991,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,9,phase3,0,1,,0.141272,,0,,,,
992,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,9,phase3,1,1,,0.13562,,0,,,,
993,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,9,phase3,2,1,,0.137806,,0,,,,
994,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,9,phase3,3,1,,0.13498,,0,,,,
995,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,9,phase3,4,1,,0.153986,,0,,,,
996,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,9,phase3,5,1,,0.13497,,0,,,,
997,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,9,phase3,6,1,,0.136613,,0,,,,
998,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,9,phase3,7,1,,0.13516,,0,,,,
999,Inet80211SHA3-17-20260922-20:33:37-1128346,Inet80211SHA3,17,17,17,9,phase3,8,1,,0.147384,,0,,,,
1000,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,0,phase2,,1,14.368652,0.4105,13.958152,1,1218,1332,10,10
1001,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,0,phase3,1,1,,0.126483,,0,,,,
1002,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,0,phase3,2,1,,0.126695,,0,,,,
1003,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,0,phase3,3,1,,0.12454,,0,,,,
1004,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,0,phase3,4,1,,0.125914,,0,,,,
1005,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,0,phase3,5,1,,0.126584,,0,,,,
1006,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,0,phase3,6,1,,0.131774,,0,,,,
1007,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,0,phase3,7,1,,0.125733,,0,,,,
1008,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,0,phase3,8,1,,0.126084,,0,,,,
1009,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,0,phase3,9,1,,0.126133,,0,,,,
1010,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,1,phase2,,1,15.213608,0.419837,14.793771,1,1177,1373,10,10
1011,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,1,phase3,0,1,,0.137525,,0,,,,
1012,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,1,phase3,2,1,,0.132676,,0,,,,
1013,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,1,phase3,3,1,,0.137614,,0,,,,
1014,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,1,phase3,4,1,,0.125743,,0,,,,
1015,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,1,phase3,5,1,,0.130152,,0,,,,
1016,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,1,phase3,6,1,,0.125311,,0,,,,
1017,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,1,phase3,7,1,,0.130301,,0,,,,
1018,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,1,phase3,8,1,,0.125922,,0,,,,
1019,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,1,phase3,9,1,,0.12973,,0,,,,
1020,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,2,phase2,,1,12.715753,0.400362,12.315391,1,1136,1414,10,10
1021,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,2,phase3,0,1,,0.136673,,0,,,,
1022,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,2,phase3,1,1,,0.139328,,0,,,,
1023,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,2,phase3,3,1,,0.128147,,0,,,,
1024,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,2,phase3,4,1,,0.128248,,0,,,,
1025,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,2,phase3,5,1,,0.13004,,0,,,,
1026,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,2,phase3,6,1,,0.138125,,0,,,,
1027,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,2,phase3,7,1,,0.128056,,0,,,,
1028,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,2,phase3,8,1,,0.126305,,0,,,,
1029,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,2,phase3,9,1,,0.134659,,0,,,,
1030,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,3,phase2,,1,12.310056,0.392387,11.917669,1,1095,1455,10,10
1031,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,3,phase3,0,1,,0.168461,,0,,,,
1032,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,3,phase3,1,1,,0.137514,,0,,,,
1033,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,3,phase3,2,1,,0.144147,,0,,,,
1034,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,3,phase3,4,1,,0.137575,,0,,,,
1035,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,3,phase3,5,1,,0.127566,,0,,,,
1036,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,3,phase3,6,1,,0.125453,,0,,,,
1037,Inet80211SHA3-18-20260922-20:33:37-1128346,Inet80211SHA3,18,18,18,3,phase3,7,1,,0.127185,,0,,,,
