idx,success,latency_ms,compute_ms,net_ms,overhead_bytes,hash_mode,details,m1_uav_compute_ms,m1_gs_compute_ms,m1_net_ms,m2_uav_verify_ms,m2_net_ms,puf_eval_ms,bch_ms,m3_uav_compute_ms,m3_gs_compute_ms,m3_net_ms,m4_uav_compute_ms,m4_net_ms,config,run_id,uav_id,row_uid,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,wall_latency_ms,fe_rep_ms,mac_ms,kdf_ms,dh_ms,aead_ms,gs_mac_ms,gs_kdf_ms,gs_dh_ms,gs_aead_ms,bytes_m1,bytes_m2,bytes_m3,bytes_m4,ephemeral_erased,replay_cache_hits
1147,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.109454,0.338316,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-58-20260922-20:33:00-1127766,7,NoiseSweep-58-20260922-20:33:00-1127766|phase2|7,58,1,1,sha3,10,0.10,bch255-91-25\,,0.0,0.338316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1148,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.181557,0.321966,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-58-20260922-20:33:00-1127766,8,NoiseSweep-58-20260922-20:33:00-1127766|phase2|8,58,1,1,sha3,10,0.10,bch255-91-25\,,0.0,0.321966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1149,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.053801,0.333598,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-58-20260922-20:33:00-1127766,9,NoiseSweep-58-20260922-20:33:00-1127766|phase2|9,58,1,1,sha3,10,0.10,bch255-91-25\,,0.0,0.333598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1150,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.046387,0.257717,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-59-20260922-20:33:00-1127766,0,NoiseSweep-59-20260922-20:33:00-1127766|phase2|0,59,2,2,sha3,10,0.10,bch255-91-25\,,0.0,0.257717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1151,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.029025,0.271943,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-59-20260922-20:33:00-1127766,1,NoiseSweep-59-20260922-20:33:00-1127766|phase2|1,59,2,2,sha3,10,0.10,bch255-91-25\,,0.0,0.271943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1152,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.011503,0.328207,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-59-20260922-20:33:00-1127766,2,NoiseSweep-59-20260922-20:33:00-1127766|phase2|2,59,2,2,sha3,10,0.10,bch255-91-25\,,0.0,0.328207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1153,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.034865,0.274068,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-59-20260922-20:33:00-1127766,3,NoiseSweep-59-20260922-20:33:00-1127766|phase2|3,59,2,2,sha3,10,0.10,bch255-91-25\,,0.0,0.274068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1154,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.017123,0.295667,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-59-20260922-20:33:00-1127766,4,NoiseSweep-59-20260922-20:33:00-1127766|phase2|4,59,2,2,sha3,10,0.10,bch255-91-25\,,0.0,0.295667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1155,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.049363,0.278145,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-59-20260922-20:33:00-1127766,5,NoiseSweep-59-20260922-20:33:00-1127766|phase2|5,59,2,2,sha3,10,0.10,bch255-91-25\,,0.0,0.278145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1156,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.046417,0.252528,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-59-20260922-20:33:00-1127766,6,NoiseSweep-59-20260922-20:33:00-1127766|phase2|6,59,2,2,sha3,10,0.10,bch255-91-25\,,0.0,0.252528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1157,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.041328,0.248059,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-59-20260922-20:33:00-1127766,7,NoiseSweep-59-20260922-20:33:00-1127766|phase2|7,59,2,2,sha3,10,0.10,bch255-91-25\,,0.0,0.248059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1158,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.049894,0.278776,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-59-20260922-20:33:00-1127766,8,NoiseSweep-59-20260922-20:33:00-1127766|phase2|8,59,2,2,sha3,10,0.10,bch255-91-25\,,0.0,0.278776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1159,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=NoiseSweep,0.0,0.0,0.0,0.0,0.0,1.050254,0.247258,0.0,0.0,0.0,0.0,0.0,NoiseSweep,NoiseSweep-59-20260922-20:33:00-1127766,9,NoiseSweep-59-20260922-20:33:00-1127766|phase2|9,59,2,2,sha3,10,0.10,bch255-91-25\,,0.0,0.247258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1160,1,4.900133,3.821954,1.078179,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=NoiseSweep,3.590707,0.068216,0.256671,0.107078,0.249728,3.301452,0.18371,0.107078,0.213335,0.183693,0.017091,0.828452,NoiseSweep,NoiseSweep-6-20260922-20:32:28-1127766,0,NoiseSweep-6-20260922-20:32:28-1127766|phase2|0,6,0,0,sha3,10,0.0,rep3-bch255-131-18\,,1.518543,0.18371,0.009497,0.020257,0.142625,0.003246,0.011221,0.014687,0.154416,0.010008,104,85,43,545,1,0
1161,1,4.642694,3.560641,1.082053,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=NoiseSweep,3.394043,0.049041,0.251082,0.078385,0.240244,3.178363,0.134049,0.078385,0.128999,0.166001,0.009828,0.841809,NoiseSweep,NoiseSweep-6-20260922-20:32:28-1127766,1,NoiseSweep-6-20260922-20:32:28-1127766|phase2|1,6,0,0,sha3,10,0.0,rep3-bch255-131-18\,,1.499136,0.134049,0.007694,0.011201,0.103502,0.001623,0.007374,0.010498,0.099062,0.003066,104,85,43,545,1,0
1162,1,4.53879,3.485322,1.053468,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=NoiseSweep,3.318373,0.049441,0.244435,0.078636,0.225942,3.121699,0.126845,0.078636,0.127466,0.174349,0.009677,0.827526,NoiseSweep,NoiseSweep-6-20260922-20:32:28-1127766,2,NoiseSweep-6-20260922-20:32:28-1127766|phase2|2,6,0,0,sha3,10,0.0,rep3-bch255-131-18\,,1.472252,0.126845,0.007333,0.010769,0.102158,0.001603,0.007564,0.01056,0.098763,0.002314,104,85,43,545,1,0
1163,1,4.52337,3.46327,1.0601,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=NoiseSweep,3.299538,0.048429,0.270952,0.077122,0.230351,3.100078,0.125873,0.077122,0.127446,0.16277,0.009488,0.829749,NoiseSweep,NoiseSweep-6-20260922-20:32:28-1127766,3,NoiseSweep-6-20260922-20:32:28-1127766|phase2|3,6,0,0,sha3,10,0.0,rep3-bch255-131-18\,,1.493821,0.125873,0.007285,0.010358,0.100785,0.001553,0.007404,0.010739,0.098843,0.002134,104,85,43,545,1,0
1164,1,4.744461,3.637252,1.107209,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=NoiseSweep,3.464914,0.052066,0.241588,0.080799,0.257305,3.226954,0.151189,0.080799,0.136443,0.189083,0.01074,0.849904,NoiseSweep,NoiseSweep-6-20260922-20:32:28-1127766,4,NoiseSweep-6-20260922-20:32:28-1127766|phase2|4,6,0,0,sha3,10,0.0,rep3-bch255-131-18\,,1.53788,0.151189,0.008396,0.012282,0.117929,0.002024,0.007705,0.011691,0.102079,0.0053,104,85,43,545,1,0
1165,1,4.958328,3.882428,1.0759,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=NoiseSweep,3.711922,0.052347,0.245457,0.079998,0.227226,3.47352,0.149377,0.079998,0.132195,0.164536,0.01051,0.848674,NoiseSweep,NoiseSweep-6-20260922-20:32:28-1127766,5,NoiseSweep-6-20260922-20:32:28-1127766|phase2|5,6,0,0,sha3,10,0.0,rep3-bch255-131-18\,,1.485893,0.149377,0.008015,0.017302,0.109302,0.001963,0.007543,0.011071,0.100035,0.004399,104,85,43,545,1,0
1166,1,4.543158,3.458934,1.084224,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=NoiseSweep,3.293297,0.049602,0.252117,0.077904,0.244646,3.091523,0.128157,0.077904,0.129009,0.172502,0.009829,0.839578,NoiseSweep,NoiseSweep-6-20260922-20:32:28-1127766,6,NoiseSweep-6-20260922-20:32:28-1127766|phase2|6,6,0,0,sha3,10,0.0,rep3-bch255-131-18\,,1.508843,0.128157,0.007333,0.011021,0.101618,0.001714,0.007334,0.01074,0.098914,0.002856,104,85,43,545,1,0
1167,1,4.529752,3.478191,1.051561,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=NoiseSweep,3.313725,0.048339,0.242171,0.077534,0.214395,3.118172,0.126505,0.077534,0.127917,0.188,0.009398,0.837166,NoiseSweep,NoiseSweep-6-20260922-20:32:28-1127766,7,NoiseSweep-6-20260922-20:32:28-1127766|phase2|7,6,0,0,sha3,10,0.0,rep3-bch255-131-18\,,1.481733,0.126505,0.007272,0.0106,0.100967,0.001493,0.007173,0.010398,0.098963,0.002254,104,85,43,545,1,0
1168,1,4.571297,3.506922,1.064375,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=NoiseSweep,3.331066,0.049471,0.258842,0.083094,0.223481,3.134653,0.126805,0.083094,0.128869,0.217914,0.009668,0.840894,NoiseSweep,NoiseSweep-6-20260922-20:32:28-1127766,8,NoiseSweep-6-20260922-20:32:28-1127766|phase2|8,6,0,0,sha3,10,0.0,rep3-bch255-131-18\,,1.541131,0.126805,0.007494,0.01637,0.101508,0.001563,0.007475,0.01091,0.099724,0.002374,104,85,43,545,1,0
1169,1,4.888438,3.811916,1.076522,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=NoiseSweep,3.632124,0.058528,0.263986,0.081811,0.224282,3.290932,0.23731,0.081811,0.181436,0.158638,0.01617,0.852241,NoiseSweep,NoiseSweep-6-20260922-20:32:28-1127766,9,NoiseSweep-6-20260922-20:32:28-1127766|phase2|9,6,0,0,sha3,10,0.0,rep3-bch255-131-18\,,1.499146,0.23731,0.01026,0.013555,0.128708,0.002986,0.008045,0.018674,0.110675,0.009197,104,85,43,545,1,0
1170,1,4.764983,3.686804,1.078179,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=NoiseSweep,3.509967,0.051796,0.256671,0.082763,0.249728,3.141576,0.281361,0.082763,0.140389,0.183693,0.011311,0.828452,NoiseSweep,NoiseSweep-60-20260922-20:33:01-1127766,0,NoiseSweep-60-20260922-20:33:01-1127766|phase2|0,60,0,0,sha3,10,0.10,rep3-bch255-131-18\,,1.518543,0.281361,0.008425,0.012472,0.118098,0.002024,0.007825,0.01103,0.099874,0.012383,104,85,43,545,1,0
1171,1,4.71056,3.628507,1.082053,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=NoiseSweep,3.463822,0.048209,0.251082,0.077453,0.240244,3.130515,0.258668,0.077453,0.128328,0.166001,0.009779,0.841809,NoiseSweep,NoiseSweep-60-20260922-20:33:01-1127766,1,NoiseSweep-60-20260922-20:33:01-1127766|phase2|1,60,0,0,sha3,10,0.10,rep3-bch255-131-18\,,1.499136,0.258668,0.007493,0.01068,0.101317,0.001683,0.007303,0.01047,0.098443,0.002665,104,85,43,545,1,0
1172,1,4.650295,3.596827,1.053468,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=NoiseSweep,3.431943,0.049342,0.244435,0.077503,0.225942,3.099628,0.255003,0.077503,0.128368,0.174349,0.009878,0.827526,NoiseSweep,NoiseSweep-60-20260922-20:33:01-1127766,2,NoiseSweep-60-20260922-20:33:01-1127766|phase2|2,60,0,0,sha3,10,0.10,rep3-bch255-131-18\,,1.472252,0.255003,0.007543,0.01077,0.108992,0.001603,0.007324,0.010939,0.098712,0.002985,104,85,43,545,1,0
1173,1,4.648072,3.587972,1.0601,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=NoiseSweep,3.417928,0.047688,0.270952,0.076722,0.230351,3.097324,0.252798,0.076722,0.127236,0.16277,0.0166,0.829749,NoiseSweep,NoiseSweep-60-20260922-20:33:01-1127766,3,NoiseSweep-60-20260922-20:33:01-1127766|phase2|3,60,0,0,sha3,10,0.10,rep3-bch255-131-18\,,1.493821,0.252798,0.007303,0.01054,0.100066,0.001683,0.007154,0.010549,0.098403,0.002344,104,85,43,545,1,0
1174,1,4.675034,3.567825,1.107209,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=NoiseSweep,3.405014,0.04842,0.241588,0.076652,0.257305,3.0844,0.252237,0.076652,0.127205,0.189083,0.009507,0.849904,NoiseSweep,NoiseSweep-60-20260922-20:33:01-1127766,4,NoiseSweep-60-20260922-20:33:01-1127766|phase2|4,60,0,0,sha3,10,0.10,rep3-bch255-131-18\,,1.53788,0.252237,0.007403,0.010358,0.100427,0.001533,0.007203,0.010458,0.098692,0.002325,104,85,43,545,1,0
1175,1,4.748528,3.672628,1.0759,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=NoiseSweep,3.503555,0.052206,0.245457,0.079427,0.227226,3.163426,0.261524,0.079427,0.133287,0.164536,0.010219,0.848674,NoiseSweep,NoiseSweep-60-20260922-20:33:01-1127766,5,NoiseSweep-60-20260922-20:33:01-1127766|phase2|5,60,0,0,sha3,10,0.10,rep3-bch255-131-18\,,1.485893,0.261524,0.007775,0.011802,0.109634,0.002044,0.007584,0.01104,0.098964,0.005971,104,85,43,545,1,0
1176,1,4.713662,3.629438,1.084224,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=NoiseSweep,3.463912,0.056574,0.252117,0.077794,0.244646,3.134492,0.254752,0.077794,0.127857,0.172502,0.009938,0.839578,NoiseSweep,NoiseSweep-60-20260922-20:33:01-1127766,6,NoiseSweep-60-20260922-20:33:01-1127766|phase2|6,60,0,0,sha3,10,0.10,rep3-bch255-131-18\,,1.508843,0.254752,0.007644,0.011,0.102049,0.001733,0.007524,0.010638,0.105715,0.002685,104,85,43,545,1,0
1177,1,4.655214,3.603653,1.051561,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=NoiseSweep,3.440449,0.04849,0.242171,0.076813,0.214395,3.11671,0.255433,0.076813,0.126804,0.188,0.009578,0.837166,NoiseSweep,NoiseSweep-60-20260922-20:33:01-1127766,7,NoiseSweep-60-20260922-20:33:01-1127766|phase2|7,60,0,0,sha3,10,0.10,rep3-bch255-131-18\,,1.481733,0.255433,0.007264,0.010519,0.100555,0.001523,0.007262,0.010588,0.098282,0.002324,104,85,43,545,1,0
1178,1,4.672793,3.608418,1.064375,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=NoiseSweep,3.445077,0.049211,0.258842,0.076972,0.223481,3.116219,0.252978,0.076972,0.134999,0.217914,0.009397,0.840894,NoiseSweep,NoiseSweep-60-20260922-20:33:01-1127766,8,NoiseSweep-60-20260922-20:33:01-1127766|phase2|8,60,0,0,sha3,10,0.10,rep3-bch255-131-18\,,1.541131,0.252978,0.007254,0.01063,0.100446,0.001512,0.007463,0.01083,0.098453,0.007945,104,85,43,545,1,0
1179,1,4.776402,3.69988,1.076522,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=NoiseSweep,3.528793,0.053319,0.263986,0.080439,0.224282,3.169277,0.274388,0.080439,0.13487,0.158638,0.010209,0.852241,NoiseSweep,NoiseSweep-60-20260922-20:33:01-1127766,9,NoiseSweep-60-20260922-20:33:01-1127766|phase2|9,60,0,0,sha3,10,0.10,rep3-bch255-131-18\,,1.499146,0.274388,0.007733,0.012574,0.115333,0.001673,0.007874,0.011161,0.100416,0.006121,104,85,43,545,1,0
1180,1,4.769056,3.712582,1.056474,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=NoiseSweep,3.537829,0.050704,0.268297,0.081841,0.224628,3.179676,0.25927,0.081841,0.136222,0.158713,0.011071,0.831845,NoiseSweep,NoiseSweep-61-20260922-20:33:02-1127766,0,NoiseSweep-61-20260922-20:33:02-1127766|phase2|0,61,1,1,sha3,10,0.10,rep3-bch255-131-18\,,1.483483,0.25927,0.008155,0.011602,0.118729,0.002093,0.007683,0.010901,0.099344,0.008906,104,85,43,545,1,0
1181,1,4.639831,3.583052,1.056779,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=NoiseSweep,3.41952,0.048119,0.264262,0.076852,0.225093,3.087646,0.256295,0.076852,0.127636,0.175273,0.009828,0.831686,NoiseSweep,NoiseSweep-61-20260922-20:33:02-1127766,1,NoiseSweep-61-20260922-20:33:02-1127766|phase2|1,61,1,1,sha3,10,0.10,rep3-bch255-131-18\,,1.496314,0.256295,0.007483,0.01061,0.100345,0.001643,0.007403,0.01029,0.098623,0.002384,104,85,43,545,1,0
1182,1,4.674913,3.585688,1.089225,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=NoiseSweep,3.422776,0.048519,0.252213,0.076782,0.236517,3.105669,0.247468,0.076782,0.126514,0.169952,0.009348,0.852708,NoiseSweep,NoiseSweep-61-20260922-20:33:02-1127766,2,NoiseSweep-61-20260922-20:33:02-1127766|phase2|2,61,1,1,sha3,10,0.10,rep3-bch255-131-18\,,1.51139,0.247468,0.007463,0.010359,0.100436,0.001633,0.007254,0.01061,0.098192,0.002194,104,85,43,545,1,0
1183,1,4.679599,3.604631,1.074968,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=NoiseSweep,3.435389,0.0488,0.252408,0.079727,0.246567,3.09571,0.260402,0.079727,0.12963,0.165107,0.009788,0.828402,NoiseSweep,NoiseSweep-61-20260922-20:33:02-1127766,3,NoiseSweep-61-20260922-20:33:02-1127766|phase2|3,61,1,1,sha3,10,0.10,rep3-bch255-131-18\,,1.492483,0.260402,0.007804,0.011131,0.104965,0.001694,0.007303,0.010669,0.098322,0.003056,104,85,43,545,1,0
1184,1,4.693007,3.631462,1.061545,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=NoiseSweep,3.464323,0.050132,0.271349,0.078766,0.216598,3.131798,0.259741,0.078766,0.129991,0.179885,0.009607,0.844948,NoiseSweep,NoiseSweep-61-20260922-20:33:02-1127766,4,NoiseSweep-61-20260922-20:33:02-1127766|phase2|4,61,1,1,sha3,10,0.10,rep3-bch255-131-18\,,1.51278,0.259741,0.007395,0.010881,0.10347,0.001473,0.007464,0.010751,0.099144,0.002815,104,85,43,545,1,0
1185,1,4.668067,3.585628,1.082439,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=NoiseSweep,3.410323,0.047738,0.242388,0.082974,0.216014,3.087656,0.253599,0.082974,0.127777,0.159153,0.009357,0.866426,NoiseSweep,NoiseSweep-61-20260922-20:33:02-1127766,5,NoiseSweep-61-20260922-20:33:02-1127766|phase2|5,61,1,1,sha3,10,0.10,rep3-bch255-131-18\,,1.483981,0.253599,0.007424,0.01103,0.105716,0.001483,0.007243,0.01044,0.098563,0.002214,104,85,43,545,1,0
1186,1,4.684832,3.610304,1.074528,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=NoiseSweep,3.445558,0.049181,0.283112,0.077584,0.221452,3.121849,0.25408,0.077584,0.128137,0.202522,0.009578,0.853076,NoiseSweep,NoiseSweep-61-20260922-20:33:02-1127766,6,NoiseSweep-61-20260922-20:33:02-1127766|phase2|6,61,1,1,sha3,10,0.10,rep3-bch255-131-18\,,1.560162,0.25408,0.007424,0.01089,0.101598,0.001603,0.007284,0.01068,0.098482,0.002605,104,85,43,545,1,0
1187,1,4.671229,3.594064,1.077165,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=NoiseSweep,3.430411,0.052216,0.244929,0.077233,0.225607,3.1171,0.245174,0.077233,0.127286,0.185028,0.009187,0.851558,NoiseSweep,NoiseSweep-61-20260922-20:33:02-1127766,7,NoiseSweep-61-20260922-20:33:02-1127766|phase2|7,61,1,1,sha3,10,0.10,rep3-bch255-131-18\,,1.507122,0.245174,0.007363,0.010449,0.099945,0.001442,0.008396,0.01049,0.099595,0.002204,104,85,43,545,1,0
1188,1,4.795973,3.673903,1.12207,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=NoiseSweep,3.501092,0.054631,0.255804,0.08089,0.244446,3.144791,0.273957,0.08089,0.133216,0.173615,0.011031,0.877624,NoiseSweep,NoiseSweep-61-20260922-20:33:02-1127766,8,NoiseSweep-61-20260922-20:33:02-1127766|phase2|8,61,1,1,sha3,10,0.10,rep3-bch255-131-18\,,1.55149,0.273957,0.008456,0.012363,0.112538,0.001973,0.007744,0.011772,0.100085,0.00543,104,85,43,545,1,0
1189,1,4.719814,3.645449,1.074365,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=NoiseSweep,3.464834,0.049191,0.246992,0.085338,0.223261,3.138099,0.251265,0.085338,0.128769,0.161871,0.009939,0.851104,NoiseSweep,NoiseSweep-61-20260922-20:33:02-1127766,9,NoiseSweep-61-20260922-20:33:02-1127766|phase2|9,61,1,1,sha3,10,0.10,rep3-bch255-131-18\,,1.483228,0.251265,0.007694,0.011271,0.109052,0.001613,0.007323,0.01084,0.098973,0.002645,104,85,43,545,1,0
1190,1,4.716044,3.637885,1.078159,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=NoiseSweep,3.463602,0.050984,0.263602,0.081481,0.248624,3.110047,0.267305,0.081481,0.13505,0.171762,0.011321,0.829535,NoiseSweep,NoiseSweep-62-20260922-20:33:02-1127766,0,NoiseSweep-62-20260922-20:33:02-1127766|phase2|0,62,2,2,sha3,10,0.10,rep3-bch255-131-18\,,1.513523,0.267305,0.008305,0.011372,0.116807,0.002185,0.007654,0.010991,0.099314,0.008355,104,85,43,545,1,0
1191,1,4.634504,3.561041,1.073463,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=NoiseSweep,3.397259,0.048089,0.246729,0.077002,0.223881,3.078599,0.247538,0.077002,0.12979,0.182786,0.009778,0.849582,NoiseSweep,NoiseSweep-62-20260922-20:33:02-1127766,1,NoiseSweep-62-20260922-20:33:02-1127766|phase2|1,62,2,2,sha3,10,0.10,rep3-bch255-131-18\,,1.502978,0.247538,0.007424,0.0105,0.100787,0.001603,0.008224,0.010961,0.099214,0.002565,104,85,43,545,1,0
1192,1,4.844573,3.761241,1.083332,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=NoiseSweep,3.583634,0.053189,0.258927,0.083514,0.2246,3.218478,0.272725,0.083514,0.145089,0.159875,0.010579,0.858733,NoiseSweep,NoiseSweep-62-20260922-20:33:02-1127766,2,NoiseSweep-62-20260922-20:33:02-1127766|phase2|2,62,2,2,sha3,10,0.10,rep3-bch255-131-18\,,1.502133,0.272725,0.008286,0.015188,0.121905,0.001864,0.007674,0.011622,0.099876,0.006793,104,85,43,545,1,0
1193,1,4.678299,3.629099,1.0492,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=NoiseSweep,3.463121,0.04828,0.240712,0.078185,0.216164,3.13323,0.256145,0.078185,0.127596,0.204086,0.009608,0.833036,NoiseSweep,NoiseSweep-62-20260922-20:33:02-1127766,3,NoiseSweep-62-20260922-20:33:02-1127766|phase2|3,62,2,2,sha3,10,0.10,rep3-bch255-131-18\,,1.493998,0.256145,0.007525,0.010951,0.102139,0.001643,0.007203,0.010529,0.098413,0.002424,104,85,43,545,1,0
1194,1,4.660047,3.589476,1.070571,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=NoiseSweep,3.42495,0.048861,0.255178,0.077484,0.229748,3.096071,0.259371,0.077484,0.128839,0.169948,0.009558,0.840823,NoiseSweep,NoiseSweep-62-20260922-20:33:02-1127766,4,NoiseSweep-62-20260922-20:33:02-1127766|phase2|4,62,2,2,sha3,10,0.10,rep3-bch255-131-18\,,1.495697,0.259371,0.007364,0.0109,0.100786,0.001613,0.007434,0.01052,0.098362,0.002525,104,85,43,545,1,0
1195,1,4.691767,3.627504,1.064263,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=NoiseSweep,3.460616,0.056635,0.26957,0.078575,0.217266,3.136997,0.254251,0.078575,0.128969,0.199652,0.009738,0.846997,NoiseSweep,NoiseSweep-62-20260922-20:33:02-1127766,5,NoiseSweep-62-20260922-20:33:02-1127766|phase2|5,62,2,2,sha3,10,0.10,rep3-bch255-131-18\,,1.533486,0.254251,0.007445,0.011381,0.101297,0.001563,0.007616,0.010399,0.106828,0.002504,104,85,43,545,1,0
1196,1,4.682793,3.616343,1.06645,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=NoiseSweep,3.43593,0.04861,0.256803,0.084917,0.237282,3.11126,0.255322,0.084917,0.15649,0.160766,0.010579,0.829168,NoiseSweep,NoiseSweep-62-20260922-20:33:02-1127766,6,NoiseSweep-62-20260922-20:33:02-1127766|phase2|6,62,2,2,sha3,10,0.10,rep3-bch255-131-18\,,1.484019,0.255322,0.007323,0.015008,0.103942,0.001813,0.009326,0.011912,0.111898,0.002805,104,85,43,545,1,0
